school_id,school_name,year_school_opened,admission_type,governance,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,school_year
6400,Widener Memorial School,1953,Citywide,District,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
6410,Cook-Wissahickon School,1969,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
6440,Anna L. Lingelbach School,1955,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
6450,James Dobson School,1930,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
6460,Hill-Freedman World Academy,1980,Special Admit,District,0,0,0,0,0,0,1,1,1,1,1,1,1,2021-22
6470,John B. Kelly School,1970,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
6480,Academy for the Middle Years at Northwest,2012,Special Admit,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
6540,Lankenau High School,1987,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
7010,Frankford High School,1914,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
7100,Jay Cooke School,1923,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7110,Warren G. Harding School,1924,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
7120,Samuel Fels High School,1954,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
7130,General Louis Wagner School,1928,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
7150,Juniata Park Academy,2007,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7200,Clara Barton School,1925,Neighborhood,District,1,1,1,0,0,0,0,0,0,0,0,0,0,2021-22
7220,Laura H. Carnell School,1931,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7260,Ellwood School,1957,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7270,Thomas K. Finletter School,1930,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7280,Benjamin Franklin School,1915,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7290,Allen M. Stearne School,1968,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7300,Francis Hopkinson School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7310,Feltonville Intermediate School,1908,Neighborhood,District,0,0,0,1,1,1,0,0,0,0,0,0,0,2021-22
7320,Julia W. Howe School,1913,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7330,Henry W. Lawton School,1973,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7350,James R. Lowell School,1913,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2021-22
7360,John Marshall School,1909,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7370,"Grover Washington, Jr. School",2000,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2021-22
7380,Alexander K. McClure School,1910,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7390,Andrew J. Morrison School,1924,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7400,Olney School,1900,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7430,James J. Sullivan School,1930,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7440,Bayard Taylor School,1907,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7460,William H. Ziegler School,1957,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7470,Bridesburg School,1958,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7490,Prince Hall School,1971,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7500,Feltonville School of Arts and Sciences,1993,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
7510,Mary M. Bethune School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
7530,William Rowen School,1938,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
7730,Roberto Clemente School,1916,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
8010,Abraham Lincoln High School,1950,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8020,Northeast High School,1957,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8030,George Washington High School,1963,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8040,Arts Academy at Benjamin Rush,2008,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8070,OIC CADI,2004,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8080,Excel Academy North,2005,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8090,Swenson Arts and Technology High School,2000,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8100,Gateway to College - Community College of Philadelphia,2006,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8120,Woodrow Wilson School,1928,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
8140,Austin Meehan School,1970,Neighborhood,District,0,0,0,0,0,0,0,0,1,0,0,0,0,2021-22
8160,Baldi School,1971,Neighborhood,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
8190,One Bright Ray - Fairhill Campus,2004,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8200,Ethan Allen School,1930,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8210,Joseph H. Brown School,1937,Neighborhood,District,1,1,1,1,1,1,1,1,0,0,0,0,0,2021-22
8230,Kennedy C. Crossan School,1924,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8240,Hamilton Disston School,1924,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8250,Edwin Forrest School,1929,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8260,Fox Chase School,1949,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8270,Thomas Holme School,1950,Neighborhood,District,1,1,1,1,1,1,1,1,0,0,0,0,0,2021-22
8300,Mayfair School,1949,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8310,J. Hampton Moore School,1952,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8340,Solomon Solis-Cohen School,1948,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8350,Gilbert Spruance School,1949,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8360,Rhawnhurst School,1949,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8370,Watson Comly School,1929,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8380,Louis H. Farrell School,1959,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8390,A.L. Fitzpatrick School,1960,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8400,Anne Frank School,1962,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8410,Robert B. Pollock School,1962,Neighborhood,District,1,1,1,1,1,1,1,1,0,0,0,0,0,2021-22
8420,Stephen Decatur School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8430,Joseph Greenberg School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8440,William H. Loesche School,1965,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
8450,YESPhilly,2013,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8460,Philadelphia Learning Academy South,2009,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8470,Philadelphia Learning Academy North,2009,Alternative,District,0,0,0,0,0,0,0,0,1,1,1,1,1,2021-22
8540,Pennypack House School,1952,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8560,The Workshop School,2013,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8690,Crossroads Accelerated Academy,2009,Alternative,District,0,0,0,0,0,0,0,1,1,1,0,0,0,2021-22
8770,John Hancock Demonstration School,2016,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
8780,Philadelphia Virtual Academy,2013,Virtual,District,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
8860,One Bright Ray Mansion,2018,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8870,One Bright Ray Mansion Evening,2018,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
8890,One Bright Ray - Simpson Campus,2007,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3301,Community Academy of Philadelphia Charter School,1997,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3302,Harambee Institute of Science and Technology Charter School,1997,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3304,YouthBuild Philadelphia Charter School,1997,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,0,0,0,1,2021-22
3306,Christopher Columbus Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3307,Eugenio Maria De Hostos Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3308,Inquiry Charter School,1998,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
3309,Imhotep Institute Charter High School,1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3310,Laboratory Charter School of Communication and Languages,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3312,Multicultural Academy Charter School,1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3313,"Preparatory Charter School of Mathematics, Science, Technology and Careers",1998,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3314,West Oak Lane Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3315,Alliance For Progress Charter School,1998,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3318,Freire Charter School,1999,Citywide,Charter,0,0,0,0,0,1,1,1,1,1,1,1,1,2021-22
3321,"Math, Civics and Sciences Charter School",1999,Citywide,Charter,0,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3322,Philadelphia Academy Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3323,Mastery Charter School at Hardy Williams,1999,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3326,Universal Institute Charter School,1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3328,"Mathematics, Science, and Technology Community Charter School (MaST)",1999,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3329,Young Scholars Charter School,1999,Citywide,Charter,0,0,0,0,0,0,1,1,1,0,0,0,0,2021-22
3331,Franklin Towne Charter High School,2000,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3332,Mariana Bracetti Academy Charter School,2000,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3333,Esperanza Academy Charter School,2000,Citywide,Charter,0,0,0,0,0,1,1,1,1,1,1,1,1,2021-22
3334,New Foundations Charter School,2000,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3335,People for People Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,1,2021-22
3336,Philadelphia Performing Arts: A String Theory Charter School,2000,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3337,Global Leadership Academy Charter School,2000,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3341,Independence Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3353,KIPP DuBois Charter School,2015,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3357,West Philadelphia Achievement Charter School,2002,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
3358,Philadelphia Electrical and Technology Charter School,2002,Citywide,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3359,Richard Allen Preparatory Charter School,2001,Citywide,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2021-22
3360,Russell Byers Charter School,2001,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3361,Mastery Charter School at Lenfest,2001,Citywide With Criteria,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2021-22
3362,Wissahickon Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3364,First Philadelphia Preparatory Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3365,Green Woods Charter School,2002,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3366,Maritime Academy Charter School (MACHS),2003,Citywide,Charter,0,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3368,Belmont Charter School,2005,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3370,KIPP Philadelphia Charter School,2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3372,Discovery Charter School,2003,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3378,Philadelphia Montessori Charter School,2004,Citywide,Charter,1,1,1,1,1,0,0,0,0,0,0,0,0,2021-22
3379,Ad Prima Charter School,2004,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3383,Mastery Charter School at Shoemaker,2006,Citywide With Criteria,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2021-22
3384,Folk Arts-Cultural Treasures Charter School,2005,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3385,Mastery Charter School at Thomas Campus,2005,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3386,Northwood Academy Charter School,2005,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3388,Boys Latin of Philadelphia Charter School,2007,Citywide,Charter,0,0,0,0,0,0,1,1,1,1,1,1,1,2021-22
3389,Keystone Academy Charter School,2007,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3392,Southwest Leadership Academy Charter School,2007,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3393,Mastery Charter School at Pickett,2007,Citywide With Criteria,Charter,0,0,0,0,0,0,1,1,1,1,1,1,1,2021-22
3394,Pan American Academy Charter School,2008,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3395,Antonia Pantoja Charter School,2008,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3399,Sankofa Freedom Academy Charter School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3403,Franklin Towne Charter Elementary School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3404,Tacony Academy Charter School,2009,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-22
3406,Aspira Charter School at Stetson,2010,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2021-22
3407,Mastery Charter School at Harrity,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3408,Mastery Charter School at Mann,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2021-22
3409,Mastery Charter School at Smedley,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2021-22
3410,Universal Charter School at Bluford,2010,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2021-22
3411,Universal Charter School at Daroff,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3412,Mastery Charter School at Douglass,2010,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3414,Aspira Charter School at Olney,2011,Neighborhood,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3415,Mastery Charter School at Clymer,2011,Neighborhood,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2021-22
3416,Mastery Charter School at Gratz,2011,Neighborhood,Charter,0,0,0,0,0,0,0,1,1,1,1,1,1,2021-22
3417,Universal Charter School at Audenried,2011,Neighborhood,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3418,Universal Charter School at Vare,2011,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2021-22
3419,Lindley Academy Charter at Birney,2011,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3420,Mastery Charter School at Cleveland,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3421,Universal Charter School at Creighton,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3422,The Philadelphia Charter School for Arts and Sciences,2012,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3423,Memphis Street Academy Charter School at J.P. Jones,2012,Neighborhood,Charter,0,0,0,0,0,1,1,1,1,0,0,0,0,2021-22
3424,Universal Charter School at Alcorn,2013,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3426,Mastery Charter School at Pastorius,2013,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3427,Mastery Charter School at Wister,2016,Neighborhood,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
3428,Global Leadership Academy at Huey,2016,Neighborhood,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3437,KIPP North Philadelphia Charter School,2018,Citywide,Charter,1,1,1,1,1,0,0,0,0,0,0,0,0,2021-22
3438,Deep Roots Charter School,2018,Citywide With Criteria,Charter,1,1,1,1,1,1,1,0,0,0,0,0,0,2021-22
3439,Mastery Prep Elementary Charter School,2018,Citywide,Charter,1,1,1,1,1,1,0,0,0,0,0,0,0,2021-22
3440,MaST Community Charter School II,2016,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,0,2021-22
3441,TECH Freire Charter School,2016,Citywide With Criteria,Charter,0,0,0,0,0,0,0,0,0,1,1,1,1,2021-22
3442,Independence Charter School West,2016,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3443,KIPP West Philadelphia Charter School,2016,Citywide,Charter,1,1,1,1,1,1,1,1,1,0,0,0,0,2021-22
3445,MAST III Charter School,2019,Citywide With Criteria,Charter,1,1,1,1,1,1,1,1,0,0,0,0,0,2021-22
3446,Philadelphia Hebrew Charter,2019,Citywide,Charter,1,1,1,1,0,0,0,0,0,0,0,0,0,2021-22
1010,John Bartram High School,1939,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
1020,West Philadelphia High School,1911,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
1030,High School of the Future,2006,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
1050,Paul Robeson High School for Human Services,2003,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
1100,William L. Sayre High School,1950,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
1130,William T. Tilden School,1927,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2022-23
1190,Motivation High School,2004,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
1200,John Barry School,2007,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1230,William C. Bryant School,1903,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1250,Joseph W. Catharine School,1937,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2022-23
1260,Benjamin B. Comegys School,1911,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1280,Sadie Alexander School,2001,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1290,Andrew Hamilton School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1300,Avery D. Harrington School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1340,Henry C. Lea School,1914,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1350,William C. Longstreth School,1971,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1360,Morton McMichael School,1963,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1370,S. Weir Mitchell School,1916,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1380,Thomas G. Morton School,1971,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2022-23
1390,Samuel Powel School,1961,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2022-23
1400,John M. Patterson School,1921,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2022-23
1410,James Rhoads School,1960,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1420,Martha Washington School,1930,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1440,Penrose School,1971,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1460,Add B. Anderson School,1963,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1470,Alain Locke School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1490,Rudolph Blankenburg School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
1580,Middle Years Alternative School,1972,Citywide,District,0,0,0,0,0,0,1,1,1,0,0,0,0,2022-23
2000,South Philadelphia High School,1957,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
2010,Benjamin Franklin High School,1958,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
2020,High School for Creative and Performing Arts,1997,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
2050,Science Leadership Academy Middle School,2016,Neighborhood,District,0,0,0,0,0,1,1,1,1,0,0,0,0,2022-23
2140,Julia R. Masterman School,1933,Special Admit,District,0,0,0,0,0,1,1,1,1,1,1,1,1,2022-23
2160,Furness High School,1912,Neighborhood,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
2190,D. Newlin Fell School,1924,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2210,Bache-Martin School,1906,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2240,F. Amedee Bregy School,1923,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2260,George W. Childs School,1927,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2290,Franklin Learning Center,1978,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
2310,Achieve Academy,2004,Alternative,Contracted,0,0,0,0,0,0,1,1,1,1,1,1,1,2022-23
2320,Stephen Girard School,1959,Neighborhood,District,1,1,1,1,1,0,0,0,0,0,0,0,0,2022-23
2340,General George A. McCall School,1909,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2370,Delaplaine McDaniel School,1937,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2380,William M. Meredith School,1931,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2390,Robert Morris School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2410,Girard Academic Music Program,1914,Special Admit,District,0,0,0,0,0,1,1,1,1,1,1,1,1,2022-23
2450,Edwin M. Stanton School,1926,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2470,Albert M. Greenfield School,1970,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2480,Chester A. Arthur School,1964,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2490,Laura W. Waring School,1956,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2510,Fanny Jackson Coppin School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2520,Abram S. Jenks School,1897,Neighborhood,District,1,1,1,1,1,1,0,0,0,0,0,0,0,2022-23
2530,Phila. Juv. Justice Services Ctr.,2012,Alternative,District,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-23
2540,Francis S. Key School,1889,Neighborhood,District,1,1,1,1,1,1,1,0,0,0,0,0,0,2022-23
2580,Eliza B. Kirkbride School,1926,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2590,George W. Nebinger School,1925,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2620,Academy at Palumbo,2006,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
2630,George W. Sharswood School,1906,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2640,Southwark School,1905,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2650,Science Leadership Academy,2006,Special Admit,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
2670,Constitution High School,2006,Citywide,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
2680,The Science Leadership Academy at Beeber,2014,Special Admit,District,0,0,0,0,0,1,1,1,1,1,1,1,1,2022-23
2690,John H. Taggart School,1917,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
2720,Vare-Washington School,1903,Neighborhood,District,1,1,1,1,1,1,1,1,1,0,0,0,0,2022-23
3040,Excel Middle Years Academy,2017,Alternative,Contracted,0,0,0,0,0,0,1,1,1,0,0,0,0,2022-23
3190,Crossroads at Hunting Park,2011,Alternative,District,0,0,0,1,1,1,1,0,0,0,0,0,0,2022-23
3210,Ben Franklin High School EOP,2012,Alternative,District,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
3240,Liguori Academy-Fortis,2017,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
3290,Excel Academy South,2008,Alternative,Contracted,0,0,0,0,0,0,0,0,0,1,1,1,1,2022-23
3301,Community Academy of Philadelphia Charter School,1997,Citywide,Charter,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-23
